ReporterISO3,PartnerISO3,Year,Value chains,Temperature,value_usd,quantity_mt
ESP,EGY,2009,Potatoes,Dehydrated,33125,10.814
MYS,EGY,2003,Potatoes,Fresh,2027,10.8
SAU,KEN,2019,Potatoes,Dehydrated,37929,10.780047
CAN,DZA,2024,Potatoes,Dehydrated,36651,10.975
BIH,EGY,2010,Potatoes,Dehydrated,24603,14.68
CHE,EGY,2007,Potatoes,Dehydrated,15815,10.74
COL,EGY,2015,Potatoes,Dehydrated,28566,10.712
SEN,DZA,2024,Potatoes,Dehydrated,2797,10.66
IRL,EGY,2023,Potatoes,Frozen,12734,10.641
SVK,MAR,2009,Potatoes,Fresh,9065,10.62
NLD,EGY,2016,Potatoes,Frozen,24687,10.598
DNK,EGY,2004,Potatoes,Dehydrated,25871,10.565
UKR,MAR,2019,Potatoes,Fresh,6421,10.56
BRB,EGY,2019,Potatoes,Dehydrated,26017,10.551
GHA,MAR,2016,Potatoes,Frozen,4246,10.546
SER,EGY,2024,Potatoes,Dehydrated,30223,10.513
OMN,EGY,2007,Potatoes,Dehydrated,17563,12.321
LVA,EGY,2010,Potatoes,Dehydrated,16294,10.5
TGO,EGY,2007,Potatoes,Dehydrated,2196,10.5
DEU,MAR,2013,Seed Potatoes,Seed,8802,10.49
NAM,EGY,2012,Potatoes,Frozen,13374,10.454
UGA,KEN,2016,Seed Potatoes,Seed,1141,10.445
MDG,EGY,2012,Potatoes,Frozen,11394,10.435
EST,EGY,2011,Potatoes,Dehydrated,43730,10.338
ALB,EGY,2010,Potatoes,Dehydrated,14873,10.336
COL,EGY,2011,Potatoes,Dehydrated,25081,10.3
ZAR,KEN,2023,Potatoes,Frozen,13002,10.296
AUS,EGY,2010,Potatoes,Frozen,9353,10.296
OMN,EGY,2020,Potatoes,Dehydrated,20203,10.26
AGO,EGY,2022,Seed Potatoes,Seed,19852,10.26
MNG,EGY,2021,Potatoes,Dehydrated,24865,10.2472
GBR,MAR,2021,Potatoes,Dehydrated,37554,10.245
ISR,EGY,2018,Potatoes,Dehydrated,61000,16.286738
KOR,EGY,2019,Potatoes,Dehydrated,38960,10.23531
ARG,EGY,2004,Potatoes,Dehydrated,12179,10.2
DEU,MAR,2013,Potatoes,Frozen,6046,10.115
IRL,EGY,2024,Potatoes,Dehydrated,65019,10.109
YEM,EGY,2013,Potatoes,Dehydrated,20029,10.084
FIN,EGY,2018,Potatoes,Fresh,7275,10.05
BEL,EGY,2023,Potatoes,Frozen,20085,10.035
LVA,EGY,2008,Potatoes,Dehydrated,18793,10.021
FIN,EGY,2002,Potatoes,Dehydrated,14547,10.01
SVN,EGY,2005,Potatoes,Dehydrated,12210,10.008
MRT,MAR,2010,Seed Potatoes,Seed,1993,10
GBR,MAR,2006,Potatoes,Fresh,3484,10
UGA,KEN,2023,Seed Potatoes,Seed,5790,10
UGA,KEN,2021,Seed Potatoes,Seed,6700,10
GBR,KEN,2021,Potatoes,Dehydrated,25227,10
NER,DZA,2016,Potatoes,Dehydrated,1792,10
CIV,EGY,2004,Potatoes,Frozen,8240,10
TZA,EGY,2009,Potatoes,Dehydrated,3631,10
DNK,EGY,2002,Potatoes,Dehydrated,32645,10
LBR,EGY,2022,Potatoes,Fresh,10616,10
LBY,EGY,2008,Potatoes,Frozen,20867,16.615
PRT,MAR,2007,Seed Potatoes,Seed,5137,10
ISR,EGY,2003,Potatoes,Dehydrated,40000,23.638
FRA,DZA,2023,Potatoes,Dehydrated,40691,11.539
SVN,EGY,2011,Potatoes,Frozen,16326,9.94
GTM,EGY,2008,Potatoes,Dehydrated,34217,9.865
MDA,EGY,2022,Potatoes,Dehydrated,32923,9.851
HND,EGY,2024,Potatoes,Dehydrated,26797,9.81804
BIH,EGY,2012,Potatoes,Dehydrated,24996,9.81
SEN,MAR,2008,Potatoes,Dehydrated,6827,9.806
TZA,KEN,2013,Potatoes,Dehydrated,44051,9.789
CHE,MAR,2021,Potatoes,Fresh,5461,9.78
GAB,EGY,2023,Potatoes,Frozen,22384,9.762
EST,EGY,2021,Potatoes,Frozen,28606,9.72
DEU,MAR,2019,Potatoes,Frozen,22402,9.63
LUX,MAR,2013,Potatoes,Fresh,12579,9.57
HRV,EGY,2012,Potatoes,Dehydrated,43106,9.567
AUT,MAR,2013,Potatoes,Dehydrated,18830,9.535
KAZ,EGY,2010,Potatoes,Dehydrated,17100,9.512
EST,EGY,2013,Potatoes,Dehydrated,51578,9.495
TTO,EGY,2018,Potatoes,Dehydrated,28639,9.45
SVN,EGY,2007,Potatoes,Dehydrated,36107,9.444
SEN,MAR,2008,Potatoes,Frozen,26710,9.381
ZMB,EGY,2004,Potatoes,Frozen,14737,9.337
GTM,EGY,2007,Potatoes,Dehydrated,26927,9.3
RWA,KEN,2015,Potatoes,Dehydrated,38660,9.44296
FRA,DZA,2018,Potatoes,Fresh,3900,9.285744
EST,EGY,2018,Potatoes,Dehydrated,62151,9.2579
BGR,EGY,2005,Potatoes,Dehydrated,11485,9.255
AUT,MAR,2022,Potatoes,Fresh,5228,9.242
DEU,MAR,2012,Potatoes,Frozen,5410,9.24
UKR,MAR,2015,Potatoes,Fresh,8967,9.24
MDV,EGY,2024,Potatoes,Frozen,14314,9.2496
GRL,EGY,2006,Potatoes,Fresh,13533,9.232
RWA,KEN,2014,Potatoes,Dehydrated,33495,9.316
VNM,EGY,2020,Potatoes,Dehydrated,36027,9.217715
EST,EGY,2012,Potatoes,Dehydrated,36159,9.217
IDN,EGY,2023,Potatoes,Dehydrated,12845,9.214
NLD,MAR,2013,Potatoes,Dehydrated,31890,9.2
MDG,EGY,2012,Potatoes,Dehydrated,7383,9.193
SER,EGY,2019,Potatoes,Dehydrated,18159,9.150802
DEU,MAR,2014,Potatoes,Dehydrated,45764,9.106381
DEU,MAR,2005,Potatoes,Dehydrated,11000,9.1
NOR,EGY,2020,Potatoes,Dehydrated,52135,9.085
IRL,EGY,2023,Potatoes,Dehydrated,71270,9.066254
GTM,EGY,2006,Potatoes,Dehydrated,17319,9.03
UGA,KEN,2004,Potatoes,Fresh,322,8.982
ISL,EGY,2024,Potatoes,Fresh,19004,8.976
DEU,MAR,2014,Potatoes,Frozen,4969,8.97
DEU,EGY,2024,Potatoes,Frozen,29941,8.96
MDA,EGY,2019,Potatoes,Dehydrated,22731,8.959
MYS,MAR,2002,Potatoes,Dehydrated,26495,8.958
HRV,MAR,2003,Potatoes,Fresh,4376,8.918
NZL,EGY,2002,Potatoes,Dehydrated,14150,8.903
AUT,MAR,2006,Seed Potatoes,Seed,5631,8.9
SVN,EGY,2016,Potatoes,Frozen,16255,13.672
MNT,MAR,2009,Potatoes,Fresh,4459,8.865
BRB,EGY,2018,Potatoes,Dehydrated,21798,8.86
AGO,EGY,2010,Potatoes,Frozen,11852,8.849
AUT,MAR,2015,Potatoes,Dehydrated,18006,8.82
NLD,MAR,2014,Potatoes,Dehydrated,13533,8.75
SVN,EGY,2013,Potatoes,Frozen,13829,8.736
IRL,EGY,2007,Potatoes,Fresh,13181,8.72
SER,EGY,2021,Potatoes,Dehydrated,25785,8.707
BLR,MAR,2002,Potatoes,Fresh,2700,8.7
LBY,EGY,2018,Seed Potatoes,Seed,5477,8.679
USA,KEN,2022,Potatoes,Dehydrated,66047,8.678
LUX,MAR,2011,Potatoes,Fresh,10789,8.63
GRL,EGY,2016,Potatoes,Fresh,11964,8.626
MAR,EGY,2013,Potatoes,Dehydrated,117607,11.672
CHE,MAR,2019,Potatoes,Fresh,8099,8.61
ITA,EGY,2024,Potatoes,Frozen,14243,13.616
CAN,EGY,2011,Potatoes,Frozen,12798,9.254
BGR,EGY,2002,Potatoes,Dehydrated,13675,8.589
CAN,MAR,2020,Potatoes,Dehydrated,75948,14.804
IRL,MAR,2013,Potatoes,Fresh,5206,8.568
SYC,EGY,2014,Potatoes,Dehydrated,74252,8.558
EGY,MAR,2013,Potatoes,Dehydrated,49214,8.53
ISR,MAR,2006,Potatoes,Dehydrated,30000,8.528
ESP,MAR,2003,Potatoes,Dehydrated,45907,8.51
SER,MAR,2008,Potatoes,Dehydrated,33968,8.5
LKA,EGY,2024,Potatoes,Frozen,17102,8.75
KAZ,EGY,2011,Potatoes,Dehydrated,8000,8.5
PAK,EGY,2013,Potatoes,Dehydrated,23007,8.49
RWA,KEN,2013,Potatoes,Dehydrated,35216,8.471
UGA,KEN,2008,Potatoes,Dehydrated,51851,10.865
EST,EGY,2007,Potatoes,Dehydrated,28553,8.42439
BIH,MAR,2007,Potatoes,Fresh,3704,8.4
PSE,EGY,2007,Potatoes,Frozen,8344,8.372212
MAR,DZA,2008,Potatoes,Dehydrated,4019,8.37
RUS,MAR,2015,Potatoes,Dehydrated,36023,8.362
NLD,KEN,2009,Potatoes,Dehydrated,32082,8.33
QAT,DZA,2020,Potatoes,Dehydrated,37068,8.31208
COL,EGY,2016,Potatoes,Dehydrated,18366,8.262
IRL,MAR,2015,Potatoes,Fresh,5546,8.209
DEU,MAR,2017,Seed Potatoes,Seed,3196,8.206
FRA,MAR,2009,Potatoes,Frozen,29147,8.2
CAN,EGY,2014,Potatoes,Frozen,14721,8.472
KOR,EGY,2003,Potatoes,Dehydrated,42220,8.19
SVK,MAR,2021,Potatoes,Frozen,2911,8.168
DEU,MAR,2022,Potatoes,Dehydrated,33221,10.727975
SVN,EGY,2022,Potatoes,Frozen,10530,8.14906
BLR,EGY,2011,Potatoes,Dehydrated,59000,8.112
SVN,EGY,2023,Potatoes,Dehydrated,64647,8.094
BRB,EGY,2017,Potatoes,Dehydrated,19879,8.037
MDG,EGY,2023,Potatoes,Dehydrated,31369,8.03214
UGA,KEN,2012,Potatoes,Frozen,718,8.43
MRT,DZA,2021,Potatoes,Frozen,3490,8
AUS,MAR,2013,Potatoes,Dehydrated,14825,8
AUS,EGY,2006,Potatoes,Frozen,3424,8
LBN,EGY,2009,Seed Potatoes,Seed,3422,8
SWE,EGY,2012,Potatoes,Dehydrated,6497,8
ARE,KEN,2008,Seed Potatoes,Seed,61820,8
SYC,EGY,2013,Potatoes,Frozen,27718,8
SER,MAR,2006,Potatoes,Dehydrated,26856,8
MRT,MAR,2019,Potatoes,Dehydrated,2188,8
ITA,DZA,2020,Potatoes,Dehydrated,8091,8
MDG,EGY,2021,Potatoes,Dehydrated,37018,7.9992
MDG,EGY,2022,Potatoes,Dehydrated,45518,7.9992
ARE,DZA,2023,Potatoes,Dehydrated,34000,7.9725
CAN,MAR,2022,Potatoes,Dehydrated,65561,10.112
ISR,EGY,2002,Potatoes,Frozen,5000,7.914
RUS,MAR,2018,Potatoes,Dehydrated,48511,7.90702
MDG,EGY,2020,Potatoes,Dehydrated,34428,7.898
EST,EGY,2006,Potatoes,Dehydrated,24132,7.89345
IRL,MAR,2014,Potatoes,Fresh,5475,7.88
GBR,KEN,2024,Potatoes,Dehydrated,43008,8.053
LBY,EGY,2007,Potatoes,Fresh,6244,7.861
CAN,KEN,2024,Potatoes,Dehydrated,8131,8.128
MKD,EGY,2004,Potatoes,Dehydrated,15818,7.819
MDG,EGY,2019,Potatoes,Dehydrated,28202,7.7838
GEO,EGY,2019,Potatoes,Dehydrated,12933,7.78
GBR,MAR,2007,Potatoes,Dehydrated,20439,7.7
SVN,MAR,2008,Potatoes,Dehydrated,7437,7.685
EST,EGY,2023,Potatoes,Frozen,24709,7.68
MDG,EGY,2018,Potatoes,Dehydrated,31994,7.66
ARG,EGY,2002,Potatoes,Dehydrated,16590,7.64
MLI,EGY,2018,Potatoes,Dehydrated,8107,7.632
KAZ,EGY,2016,Potatoes,Dehydrated,9190,7.58
QAT,MAR,2022,Potatoes,Frozen,22776,7.50972
SVK,EGY,2005,Potatoes,Fresh,3928,7.5
SGP,EGY,2014,Potatoes,Dehydrated,33190,7.5
BRA,EGY,2002,Potatoes,Dehydrated,9553,7.5
NER,DZA,2018,Potatoes,Dehydrated,4736,7.5
SGP,EGY,2023,Potatoes,Dehydrated,70929,8.4702
SER,EGY,2021,Potatoes,Fresh,11024,7.448
SYC,EGY,2020,Potatoes,Dehydrated,29753,7.437
BIH,MAR,2012,Potatoes,Fresh,5518,7.41
SVN,EGY,2020,Potatoes,Dehydrated,56446,7.3834
MDA,EGY,2016,Potatoes,Dehydrated,16624,7.375
CRI,EGY,2022,Potatoes,Dehydrated,36340,7.324952
DEU,EGY,2021,Seed Potatoes,Seed,7937,7.32
FRA,KEN,2006,Potatoes,Dehydrated,31389,7.3
ARE,EGY,2012,Seed Potatoes,Seed,15999,7.292
SVN,EGY,2016,Potatoes,Dehydrated,50030,7.28463
VNM,EGY,2018,Potatoes,Dehydrated,28400,7.272255
MDA,EGY,2023,Potatoes,Dehydrated,26748,7.27
EST,EGY,2015,Potatoes,Dehydrated,31522,7.207
DEU,MAR,2010,Potatoes,Frozen,4575,7.2
ITA,DZA,2024,Potatoes,Dehydrated,8616,7.2
QAT,MAR,2014,Potatoes,Fresh,3162,7.2
CAN,EGY,2020,Potatoes,Frozen,10856,7.218
DNK,EGY,2018,Potatoes,Dehydrated,29762,7.801
ALB,EGY,2020,Potatoes,Dehydrated,19179,7.17
BLR,MAR,2009,Potatoes,Fresh,5800,7.16
COL,EGY,2014,Potatoes,Dehydrated,29380,7.16
CAN,EGY,2015,Potatoes,Frozen,12367,7.136
GBR,EGY,2021,Potatoes,Frozen,9243,7.118
DEU,MAR,2006,Potatoes,Frozen,6000,7.1
USA,KEN,2006,Potatoes,Dehydrated,15874,7.032
HRV,EGY,2007,Potatoes,Dehydrated,28259,7.026
FRA,DZA,2020,Potatoes,Dehydrated,16036,7.02
CZE,EGY,2016,Potatoes,Frozen,21787,7.02
CAN,EGY,2022,Potatoes,Frozen,13197,8.707543
CIV,MAR,2024,Potatoes,Dehydrated,14615,7.003
UGA,KEN,2014,Seed Potatoes,Seed,3289,7.001
ESP,EGY,2002,Potatoes,Dehydrated,12882,7
AUS,MAR,2012,Potatoes,Dehydrated,13214,7
COL,EGY,2012,Potatoes,Dehydrated,20914,7
MRT,MAR,2012,Potatoes,Dehydrated,2467,7
SVN,EGY,2017,Potatoes,Dehydrated,42063,6.999
SYC,EGY,2015,Potatoes,Dehydrated,36743,6.998
AUT,MAR,2007,Potatoes,Dehydrated,11725,6.946
HKG,EGY,2023,Potatoes,Dehydrated,15734,6.929
FRA,DZA,2022,Potatoes,Dehydrated,7145,8.095
EST,EGY,2010,Potatoes,Dehydrated,28794,6.9
RWA,KEN,2019,Potatoes,Dehydrated,48460,6.881
SVN,EGY,2012,Potatoes,Frozen,10179,6.814
PAN,EGY,2024,Potatoes,Dehydrated,49117,6.804
CAN,EGY,2017,Potatoes,Frozen,10942,6.8
ESP,MAR,2005,Potatoes,Dehydrated,16175,10.5
PAK,KEN,2010,Potatoes,Dehydrated,9544,6.775
HND,EGY,2014,Potatoes,Dehydrated,22532,6.748
SAU,MAR,2019,Potatoes,Frozen,6382,6.746135
HND,EGY,2012,Potatoes,Dehydrated,23104,6.728
GIN,MAR,2014,Potatoes,Fresh,2755,6.68
NZL,EGY,2003,Potatoes,Dehydrated,14345,6.678
CHE,EGY,2004,Potatoes,Dehydrated,16610,6.662
MDA,EGY,2017,Potatoes,Dehydrated,21548,6.629567
EST,EGY,2012,Potatoes,Fresh,6232,6.628
QAT,MAR,2020,Potatoes,Frozen,14628,6.6189
CHE,EGY,2009,Potatoes,Dehydrated,18534,6.6
POL,MAR,2017,Potatoes,Frozen,3622,6.6
IND,EGY,2014,Potatoes,Dehydrated,15667,6.575
PAN,EGY,2020,Potatoes,Dehydrated,46478,6.517
IND,MAR,2012,Potatoes,Dehydrated,16129,6.5
GIN,EGY,2016,Potatoes,Frozen,1165,6.5
GTM,EGY,2005,Potatoes,Dehydrated,18384,6.5
DEU,MAR,2011,Potatoes,Dehydrated,14664,6.487
CZE,MAR,2022,Seed Potatoes,Seed,6687,6.48
DZA,MAR,2015,Potatoes,Dehydrated,34842,6.47
BLR,EGY,2016,Potatoes,Dehydrated,17600,6.463
DEU,MAR,2024,Potatoes,Fresh,4823,6.461
CAN,EGY,2021,Potatoes,Frozen,9685,6.449
MKD,EGY,2017,Potatoes,Fresh,1099,6.425
CAN,EGY,2019,Potatoes,Frozen,9775,6.4
SVN,EGY,2021,Potatoes,Frozen,9657,6.3985
MYS,EGY,2014,Potatoes,Dehydrated,19812,6.39
YEM,EGY,2012,Potatoes,Frozen,16431,6.626
ZAF,KEN,2009,Potatoes,Dehydrated,12987,6.339
DEU,MAR,2020,Potatoes,Dehydrated,36143,8.38274
FRA,EGY,2024,Potatoes,Frozen,5429,6.312613
BLR,EGY,2013,Potatoes,Dehydrated,37900,6.278
NER,DZA,2020,Potatoes,Dehydrated,888,6.27
LBR,MAR,2020,Potatoes,Fresh,2376,6.263
HND,EGY,2019,Potatoes,Dehydrated,12768,6.2624
SVN,EGY,2019,Potatoes,Frozen,12872,6.235
PRT,EGY,2015,Potatoes,Dehydrated,25823,6.23
GAB,MAR,2016,Potatoes,Dehydrated,22629,6.213
MDG,EGY,2015,Potatoes,Dehydrated,30514,6.211
CAN,EGY,2013,Potatoes,Frozen,9771,6.2
RUS,MAR,2016,Potatoes,Dehydrated,36565,6.16419
MYS,EGY,2023,Potatoes,Dehydrated,20178,6.142
CAN,EGY,2007,Potatoes,Frozen,7189,6.125
SYC,EGY,2012,Potatoes,Frozen,50032,6.125
SVN,EGY,2002,Potatoes,Dehydrated,15318,6.121
YEM,EGY,2010,Potatoes,Dehydrated,4769,6.09
FRA,MAR,2021,Potatoes,Frozen,3449,6.075
GAB,EGY,2022,Potatoes,Dehydrated,21771,6.094
HRV,EGY,2005,Potatoes,Dehydrated,17987,6.041
EGY,MAR,2009,Potatoes,Dehydrated,21216,6.039568
ZAF,KEN,2008,Potatoes,Dehydrated,29436,6.017
ZMB,KEN,2013,Potatoes,Dehydrated,23634,6.005904
CAN,DZA,2020,Potatoes,Fresh,4650,6
CHN,EGY,2005,Potatoes,Dehydrated,6018,6
ISL,MAR,2005,Potatoes,Fresh,3688,6
MRT,MAR,2011,Potatoes,Frozen,695,6
IRL,MAR,2002,Seed Potatoes,Seed,3597,6
NGA,MAR,2019,Potatoes,Dehydrated,4632,6
MDA,EGY,2006,Potatoes,Fresh,1210,6
AGO,DZA,2021,Seed Potatoes,Seed,4182,6
ARE,EGY,2005,Seed Potatoes,Seed,1216,6
TZA,KEN,2008,Potatoes,Dehydrated,260,6
KAZ,EGY,2007,Potatoes,Frozen,5300,6
CAN,EGY,2018,Potatoes,Frozen,9141,6
JOR,EGY,2015,Potatoes,Fresh,2535,6
DOM,EGY,2022,Potatoes,Dehydrated,31081,5.96
KAZ,EGY,2013,Potatoes,Dehydrated,6573,5.959
ARE,EGY,2023,Seed Potatoes,Seed,23683,5.941
BIH,MAR,2009,Potatoes,Fresh,2949,5.94
CAN,EGY,2003,Potatoes,Frozen,6289,6.303
CIV,MAR,2021,Potatoes,Frozen,11016,5.913
DNK,EGY,2012,Potatoes,Dehydrated,30755,5.905
BRB,EGY,2015,Potatoes,Dehydrated,20384,5.903
KEN,EGY,2021,Potatoes,Fresh,2940,5.9
SER,MAR,2010,Potatoes,Fresh,4540,5.895
ISR,EGY,2004,Potatoes,Dehydrated,10000,5.895
MUS,MAR,2012,Potatoes,Dehydrated,2999,5.861
BHR,EGY,2010,Potatoes,Fresh,5655,5.861
BHR,EGY,2021,Potatoes,Dehydrated,4512,6.0103
PAK,EGY,2011,Potatoes,Dehydrated,10109,5.82
MNG,EGY,2018,Potatoes,Dehydrated,4387,5.80936
LTU,EGY,2003,Potatoes,Fresh,2857,5.8
CAN,EGY,2016,Potatoes,Frozen,9391,5.8
DEU,MAR,2021,Potatoes,Dehydrated,17769,6.081968
DNK,EGY,2018,Potatoes,Frozen,9395,5.783
CAN,EGY,2004,Potatoes,Frozen,6429,5.76
HND,EGY,2020,Potatoes,Dehydrated,12687,5.75677
TTO,EGY,2008,Potatoes,Dehydrated,19770,5.755
KOR,EGY,2015,Potatoes,Dehydrated,15661,5.75
DEU,EGY,2024,Seed Potatoes,Seed,6064,5.732
DEU,MAR,2019,Seed Potatoes,Seed,2685,5.72
ITA,DZA,2014,Potatoes,Dehydrated,9469,5.7
SVK,EGY,2023,Potatoes,Frozen,6744,6.641
SYC,EGY,2019,Potatoes,Dehydrated,30158,5.679
MYS,EGY,2024,Potatoes,Dehydrated,18670,5.67485
UGA,KEN,2007,Potatoes,Dehydrated,34937,5.901
DEU,MAR,2017,Potatoes,Dehydrated,36972,5.654
UGA,KEN,2006,Potatoes,Frozen,452,5.65
NOR,EGY,2016,Potatoes,Dehydrated,40010,5.643
SVN,EGY,2021,Potatoes,Dehydrated,33210,5.6185
NOR,EGY,2017,Potatoes,Dehydrated,35219,5.615
PAN,EGY,2021,Potatoes,Dehydrated,38963,5.601
MKD,EGY,2014,Potatoes,Fresh,2202,5.6
GBR,MAR,2011,Potatoes,Dehydrated,30068,5.555
FRA,DZA,2021,Potatoes,Dehydrated,17571,7.815955
AGO,MAR,2023,Potatoes,Dehydrated,899,5.52619
QAT,EGY,2017,Potatoes,Dehydrated,16042,9.518
SLV,EGY,2022,Potatoes,Dehydrated,38042,5.51631
AGO,EGY,2006,Potatoes,Frozen,7511,5.509
DEU,KEN,2011,Potatoes,Dehydrated,16156,5.5
MRT,DZA,2024,Potatoes,Frozen,8012,5.5
RUS,MAR,2017,Potatoes,Dehydrated,31194,5.49505
MRT,EGY,2024,Potatoes,Dehydrated,6189,5.488
SGP,EGY,2013,Potatoes,Dehydrated,13370,5.48
RWA,KEN,2015,Potatoes,Fresh,3769,5.466
VNM,MAR,2020,Potatoes,Dehydrated,21278,5.444162
CAN,EGY,2012,Potatoes,Frozen,6475,5.428
RWA,KEN,2017,Potatoes,Dehydrated,19329,5.42
SAU,MAR,2018,Potatoes,Frozen,5156,5.40232
MYS,EGY,2015,Potatoes,Dehydrated,15935,5.4
AUT,MAR,2002,Seed Potatoes,Seed,10164,5.4
CZE,MAR,2003,Potatoes,Fresh,2052,5.385
HND,EGY,2016,Potatoes,Dehydrated,16094,5.38
CAN,EGY,2006,Potatoes,Frozen,6303,5.364
BLR,EGY,2009,Potatoes,Dehydrated,44800,5.362
BIH,EGY,2007,Potatoes,Dehydrated,12259,5.35
HND,EGY,2017,Potatoes,Dehydrated,16246,5.35
DEU,EGY,2019,Seed Potatoes,Seed,4204,5.348
NGA,MAR,2022,Potatoes,Frozen,6847,5.337
FRA,KEN,2012,Potatoes,Dehydrated,23510,5.312
GAB,EGY,2018,Potatoes,Dehydrated,13741,7.742
UGA,KEN,2003,Potatoes,Fresh,346,5.295
BHR,KEN,2023,Potatoes,Fresh,3369,5.292849
MNT,MAR,2020,Potatoes,Fresh,4008,5.28
SWZ,EGY,2008,Potatoes,Frozen,5525,5.253113
HND,EGY,2021,Potatoes,Dehydrated,15156,5.24582
KWT,EGY,2011,Potatoes,Dehydrated,12451,5.213
BHR,EGY,2015,Potatoes,Dehydrated,4275,5.2072
KAZ,MAR,2016,Potatoes,Fresh,5011,5.182
MYT,KEN,2005,Potatoes,Fresh,10176,5.181
CIV,MAR,2023,Potatoes,Dehydrated,10962,5.179
NZL,MAR,2019,Potatoes,Dehydrated,13820,5.17
GAB,EGY,2021,Potatoes,Dehydrated,22783,5.223
QAT,KEN,2010,Potatoes,Fresh,16108,5.165
GRL,MAR,2013,Potatoes,Fresh,8695,5.145
LUX,MAR,2008,Potatoes,Fresh,5785,5.122
IRL,EGY,2017,Potatoes,Frozen,6664,5.12
HND,EGY,2015,Potatoes,Dehydrated,14697,5.113
EST,EGY,2004,Potatoes,Dehydrated,18092,5.10608
KOR,EGY,2009,Potatoes,Dehydrated,22386,5.104
DEU,MAR,2003,Potatoes,Frozen,3000,5.1
PAK,EGY,2012,Potatoes,Dehydrated,20378,5.1
LBY,EGY,2008,Potatoes,Fresh,4145,5.09
SVN,EGY,2018,Potatoes,Dehydrated,37219,5.0574
EST,EGY,2009,Potatoes,Dehydrated,25363,5.048138
ZAF,KEN,2007,Potatoes,Dehydrated,26924,5.033
SER,EGY,2017,Potatoes,Dehydrated,13337,5.027
MDA,MAR,2010,Potatoes,Fresh,833,5.025
MYS,EGY,2006,Potatoes,Dehydrated,9762,5.015
SYR,MAR,2006,Potatoes,Dehydrated,19806,5
SUD,EGY,2016,Potatoes,Dehydrated,6189,5.05
NER,DZA,2011,Potatoes,Fresh,1104,5
SEN,EGY,2013,Potatoes,Dehydrated,30798,5
NGA,MAR,2019,Seed Potatoes,Seed,5515,5
PRT,EGY,2024,Potatoes,Dehydrated,25333,5
SEN,EGY,2014,Potatoes,Dehydrated,30992,5
TUR,EGY,2002,Potatoes,Dehydrated,7474,5
BLR,EGY,2018,Potatoes,Dehydrated,17900,4.993
TUN,EGY,2008,Potatoes,Dehydrated,25312,4.985
BEL,MAR,2023,Potatoes,Dehydrated,28729,4.982
RWA,KEN,2009,Seed Potatoes,Seed,6343,4.98
HRV,EGY,2006,Potatoes,Dehydrated,16466,4.927
GEO,EGY,2022,Potatoes,Dehydrated,33854,9.60515
BEL,EGY,2005,Potatoes,Frozen,2203,4.9
OMN,EGY,2010,Potatoes,Dehydrated,5462,4.89
LTU,EGY,2002,Potatoes,Dehydrated,8449,4.88534
TZA,KEN,2012,Potatoes,Dehydrated,18475,4.826
CHE,EGY,2006,Potatoes,Dehydrated,11182,4.82
PAN,EGY,2022,Potatoes,Dehydrated,34386,4.807
UGA,KEN,2008,Potatoes,Frozen,154,4.8
VEN,EGY,2007,Potatoes,Dehydrated,17409,4.8
EST,EGY,2005,Potatoes,Dehydrated,15649,4.79974
EST,EGY,2003,Potatoes,Dehydrated,12550,4.798
LVA,EGY,2005,Potatoes,Dehydrated,2299,4.795
OMN,EGY,2022,Potatoes,Dehydrated,26707,6.880537
CHN,EGY,2019,Potatoes,Dehydrated,11472,4.79
CZE,MAR,2018,Potatoes,Dehydrated,9395,4.768
SYC,EGY,2016,Potatoes,Fresh,7036,4.72417
EST,EGY,2002,Potatoes,Dehydrated,10245,4.721
ZAF,KEN,2010,Potatoes,Dehydrated,13742,4.83946
DEU,MAR,2003,Seed Potatoes,Seed,3000,4.7
BHR,EGY,2011,Potatoes,Dehydrated,7875,4.699
NZL,EGY,2019,Potatoes,Dehydrated,59155,4.69
ARE,EGY,2017,Seed Potatoes,Seed,2618,4.665
SYC,EGY,2016,Potatoes,Dehydrated,18424,4.65619
FIN,EGY,2024,Potatoes,Dehydrated,37517,4.65
DEU,MAR,2015,Seed Potatoes,Seed,3099,4.65
MNG,EGY,2017,Potatoes,Dehydrated,3594,4.62
LUX,MAR,2024,Potatoes,Fresh,47585,4.617
FIN,EGY,2023,Potatoes,Dehydrated,35315,4.588
PAN,EGY,2023,Potatoes,Dehydrated,32805,4.586
UGA,KEN,2004,Potatoes,Dehydrated,25654,5.225
SYC,EGY,2017,Potatoes,Dehydrated,17927,4.773
TGO,MAR,2020,Potatoes,Frozen,1190,4.565
SVN,EGY,2004,Potatoes,Dehydrated,14116,4.564
NGA,EGY,2024,Potatoes,Frozen,1481,4.548
FIN,MAR,2022,Potatoes,Fresh,4876,4.545
CAN,EGY,2005,Potatoes,Frozen,5082,4.537
IRL,EGY,2021,Potatoes,Dehydrated,36706,4.552
BHR,EGY,2010,Potatoes,Dehydrated,11411,4.53
BLR,EGY,2008,Potatoes,Dehydrated,53100,4.526
HRV,EGY,2008,Potatoes,Dehydrated,26689,4.522
IRL,MAR,2024,Potatoes,Dehydrated,12610,4.512
KOR,EGY,2006,Potatoes,Dehydrated,9450,4.5
YEM,EGY,2009,Potatoes,Frozen,4334,4.5
AUT,MAR,2010,Potatoes,Dehydrated,20947,4.5
BIH,MAR,2013,Potatoes,Fresh,3906,4.488
HRV,EGY,2010,Potatoes,Dehydrated,25089,4.486
